"","id","choice","alt","disp","feat","price","chid"
"1356.heinz32",148,FALSE,"heinz32",0,0,3.7,1356
"1356.heinz41",148,FALSE,"heinz41",0,0,4.6,1356
"1356.hunts32",148,FALSE,"hunts32",0,0,3.4000002,1356
"1357.heinz28",148,TRUE,"heinz28",0,0,3.5,1357
"1357.heinz32",148,FALSE,"heinz32",0,0,2.9999999,1357
"1357.heinz41",148,FALSE,"heinz41",0,0,5.0000001,1357
"1357.hunts32",148,FALSE,"hunts32",0,0,2.9999999,1357
"1358.heinz28",148,TRUE,"heinz28",0,0,4.3000001,1358
"1358.heinz32",148,FALSE,"heinz32",0,0,2.9999999,1358
"1358.heinz41",148,FALSE,"heinz41",1,0,3.5,1358
"1358.hunts32",148,FALSE,"hunts32",0,0,2.9999999,1358
"1359.heinz28",148,TRUE,"heinz28",0,0,4.3000001,1359
"1359.heinz32",148,FALSE,"heinz32",0,1,3.3,1359
"1359.heinz41",148,FALSE,"heinz41",0,0,4.1999999,1359
"1359.hunts32",148,FALSE,"hunts32",0,0,3.0999999,1359
"1360.heinz28",148,TRUE,"heinz28",0,0,3.4000002,1360
"1360.heinz32",148,FALSE,"heinz32",1,0,3.0999999,1360
"1360.heinz41",148,FALSE,"heinz41",0,0,5.0000001,1360
"1360.hunts32",148,FALSE,"hunts32",0,0,2.8000001,1360
"1361.heinz28",148,TRUE,"heinz28",1,0,3.9000001,1361
"1361.heinz32",148,FALSE,"heinz32",0,0,3.7,1361
"1361.heinz41",148,FALSE,"heinz41",0,0,5.0000001,1361
"1361.hunts32",148,FALSE,"hunts32",0,0,3.7,1361
"1362.heinz28",149,FALSE,"heinz28",0,0,5.2000001,1362
"1362.heinz32",149,TRUE,"heinz32",0,0,2.8000001,1362
"1362.heinz41",149,FALSE,"heinz41",0,0,4.6,1362
"1362.hunts32",149,FALSE,"hunts32",0,0,3.4000002,1362
"1363.heinz28",149,TRUE,"heinz28",0,0,4.1999999,1363
"1363.heinz32",149,FALSE,"heinz32",0,0,2.9999999,1363
"1363.heinz41",149,FALSE,"heinz41",1,0,3.5,1363
"1363.hunts32",149,FALSE,"hunts32",0,0,2.9999999,1363
"1364.heinz28",149,FALSE,"heinz28",0,0,4.3000001,1364
"1364.heinz32",149,TRUE,"heinz32",0,0,3.7,1364
"1364.heinz41",149,FALSE,"heinz41",0,0,4.4,1364
"1364.hunts32",149,FALSE,"hunts32",0,0,3.4000002,1364
"1365.heinz28",149,TRUE,"heinz28",1,0,2.5,1365
"1365.heinz32",149,FALSE,"heinz32",0,0,3.7,1365
"1365.heinz41",149,FALSE,"heinz41",0,0,5.0000001,1365
"1365.hunts32",149,FALSE,"hunts32",0,0,3.7,1365
"1366.heinz28",149,FALSE,"heinz28",0,0,4.1999999,1366
"1366.heinz32",149,TRUE,"heinz32",0,0,2.2,1366
"1366.heinz41",149,FALSE,"heinz41",0,0,4.6,1366
"1366.hunts32",149,FALSE,"hunts32",0,0,3.3,1366
"1367.heinz28",150,FALSE,"heinz28",0,0,5.2000001,1367
"1367.heinz32",150,FALSE,"heinz32",0,0,3.7,1367
"1367.heinz41",150,FALSE,"heinz41",0,0,4.6,1367
"1367.hunts32",150,TRUE,"hunts32",0,0,1.7999999,1367
"1368.heinz28",150,TRUE,"heinz28",0,0,2.3,1368
"1368.heinz32",150,FALSE,"heinz32",0,0,2.9999999,1368
"1368.heinz41",150,FALSE,"heinz41",0,0,4.6,1368
"1368.hunts32",150,FALSE,"hunts32",0,0,2.8000001,1368
"1369.heinz28",150,FALSE,"heinz28",0,0,4.1999999,1369
"1369.heinz32",150,FALSE,"heinz32",0,0,2.9999999,1369
"1369.heinz41",150,FALSE,"heinz41",0,0,5.0000001,1369
"1369.hunts32",150,TRUE,"hunts32",0,0,2.3,1369
"1370.heinz28",150,FALSE,"heinz28",0,0,3.4000002,1370
"1370.heinz32",150,FALSE,"heinz32",0,0,3.2000002,1370
"1370.heinz41",150,TRUE,"heinz41",1,0,2.8999999,1370
"1370.hunts32",150,FALSE,"hunts32",0,0,3.0999999,1370
"1371.heinz28",150,FALSE,"heinz28",0,0,4.5000002,1371
"1371.heinz32",150,FALSE,"heinz32",0,0,3.4000002,1371
"1371.heinz41",150,FALSE,"heinz41",0,0,5.0000001,1371
"1371.hunts32",150,TRUE,"hunts32",1,0,2.8000001,1371
"1372.heinz28",150,FALSE,"heinz28",0,0,5.0000001,1372
"1372.heinz32",150,FALSE,"heinz32",0,0,3.5,1372
"1372.heinz41",150,FALSE,"heinz41",0,0,5.0000001,1372
"1372.hunts32",150,TRUE,"hunts32",1,0,2.5,1372
"1373.heinz28",150,FALSE,"heinz28",0,0,3.4000002,1373
"1373.heinz32",150,FALSE,"heinz32",0,0,3.7,1373
"1373.heinz41",150,FALSE,"heinz41",0,0,4.1999999,1373
"1373.hunts32",150,TRUE,"hunts32",0,0,3.4000002,1373
"1374.heinz28",150,FALSE,"heinz28",0,1,4.3000001,1374
"1374.heinz32",150,FALSE,"heinz32",0,0,3.7,1374
"1374.heinz41",150,FALSE,"heinz41",0,0,5.0000001,1374
"1374.hunts32",150,TRUE,"hunts32",0,0,2.4,1374
"1375.heinz28",150,FALSE,"heinz28",0,0,5.5,1375
"1375.heinz32",150,FALSE,"heinz32",0,0,3.7,1375
"1375.heinz41",150,FALSE,"heinz41",0,0,4.4,1375
"1375.hunts32",150,TRUE,"hunts32",0,0,3.4000002,1375
"1376.heinz28",151,FALSE,"heinz28",0,0,4.8,1376
"1376.heinz32",151,TRUE,"heinz32",0,0,3.4000002,1376
"1376.heinz41",151,FALSE,"heinz41",0,0,4.6,1376
"1376.hunts32",151,FALSE,"hunts32",0,0,3.0999999,1376
"1377.heinz28",151,FALSE,"heinz28",0,0,4.5000002,1377
"1377.heinz32",151,TRUE,"heinz32",0,0,3.0999999,1377
"1377.heinz41",151,FALSE,"heinz41",0,0,4.6,1377
"1377.hunts32",151,FALSE,"hunts32",0,0,3.5999998,1377
"1378.heinz28",151,FALSE,"heinz28",0,0,3.5,1378
"1378.heinz32",151,FALSE,"heinz32",0,0,2.9999999,1378
"1378.heinz41",151,TRUE,"heinz41",1,0,3.7,1378
"1378.hunts32",151,FALSE,"hunts32",0,0,2.8000001,1378
"1379.heinz28",151,FALSE,"heinz28",0,0,3.7999999,1379
"1379.heinz32",151,TRUE,"heinz32",0,0,2.9999999,1379
"1379.heinz41",151,FALSE,"heinz41",0,0,3.2000002,1379
"1379.hunts32",151,FALSE,"hunts32",0,0,2.8999999,1379
"1380.heinz28",151,TRUE,"heinz28",0,0,4.6999998,1380
"1380.heinz32",151,FALSE,"heinz32",0,0,3.4000002,1380
"1380.heinz41",151,FALSE,"heinz41",0,0,5.0000001,1380
"1380.hunts32",151,FALSE,"hunts32",0,0,3.0999999,1380
"1381.heinz28",151,FALSE,"heinz28",0,0,4.3000001,1381
"1381.heinz32",151,TRUE,"heinz32",1,0,3.0999999,1381
"1381.heinz41",151,FALSE,"heinz41",0,0,3.7,1381
"1381.hunts32",151,FALSE,"hunts32",0,0,3.2000002,1381
"1382.heinz28",151,FALSE,"heinz28",0,1,4.6999998,1382
"1382.heinz32",151,TRUE,"heinz32",0,0,2.5,1382
"1382.heinz41",151,FALSE,"heinz41",0,0,5.0000001,1382
"1382.hunts32",151,FALSE,"hunts32",0,0,3.0999999,1382
"1383.heinz28",151,FALSE,"heinz28",0,0,4.6,1383
"1383.heinz32",151,TRUE,"heinz32",0,0,3.0999999,1383
"1383.heinz41",151,FALSE,"heinz41",1,0,4.1999999,1383
"1383.hunts32",151,FALSE,"hunts32",0,0,3.0999999,1383
"1384.heinz28",152,FALSE,"heinz28",0,0,5.2000001,1384
"1384.heinz32",152,FALSE,"heinz32",0,0,3.2000002,1384
"1384.heinz41",152,FALSE,"heinz41",0,0,4.6,1384
"1384.hunts32",152,TRUE,"hunts32",0,0,2.8000001,1384
"1385.heinz28",152,TRUE,"heinz28",0,0,4.3000001,1385
"1385.heinz32",152,FALSE,"heinz32",0,0,2.9999999,1385
"1385.heinz41",152,FALSE,"heinz41",0,0,5.0000001,1385
"1385.hunts32",152,FALSE,"hunts32",0,0,2.9999999,1385
"1386.heinz28",152,FALSE,"heinz28",0,0,3.4000002,1386
"1386.heinz32",152,TRUE,"heinz32",0,0,3.0999999,1386
"1386.heinz41",152,FALSE,"heinz41",0,0,5.0000001,1386
"1386.hunts32",152,FALSE,"hunts32",0,0,2.8000001,1386
"1387.heinz28",152,FALSE,"heinz28",0,0,4.6999998,1387
"1387.heinz32",152,TRUE,"heinz32",1,0,3.0999999,1387
"1387.heinz41",152,FALSE,"heinz41",0,0,4.6,1387
"1387.hunts32",152,FALSE,"hunts32",0,0,3.0999999,1387
"1388.heinz28",152,TRUE,"heinz28",0,0,4.6999998,1388
"1388.heinz32",152,FALSE,"heinz32",0,0,3.2000002,1388
"1388.heinz41",152,FALSE,"heinz41",0,0,5.0000001,1388
"1388.hunts32",152,FALSE,"hunts32",0,0,3.0999999,1388
"1389.heinz28",152,TRUE,"heinz28",0,0,1.7999999,1389
"1389.heinz32",152,FALSE,"heinz32",0,0,3.5,1389
"1389.heinz41",152,FALSE,"heinz41",0,0,4.8999999,1389
"1389.hunts32",152,FALSE,"hunts32",0,0,4.1999999,1389
"1390.heinz28",153,FALSE,"heinz28",0,0,5.2999999,1390
"1390.heinz32",153,TRUE,"heinz32",0,0,2.2,1390
"1390.heinz41",153,FALSE,"heinz41",0,0,4.6,1390
"1390.hunts32",153,FALSE,"hunts32",0,0,3.4000002,1390
"1391.heinz28",153,TRUE,"heinz28",0,0,3.4000002,1391
"1391.heinz32",153,FALSE,"heinz32",0,0,3.4000002,1391
"1391.heinz41",153,FALSE,"heinz41",0,0,5.0000001,1391
"1391.hunts32",153,FALSE,"hunts32",0,0,3.0999999,1391
"1392.heinz28",153,TRUE,"heinz28",0,0,3.4000002,1392
"1392.heinz32",153,FALSE,"heinz32",0,0,3.3,1392
"1392.heinz41",153,FALSE,"heinz41",0,0,5.0000001,1392
"1392.hunts32",153,FALSE,"hunts32",0,0,3.0999999,1392
"1393.heinz28",153,FALSE,"heinz28",0,0,5.0000001,1393
"1393.heinz32",153,FALSE,"heinz32",0,0,3.5999998,1393
"1393.heinz41",153,FALSE,"heinz41",0,0,5.0000001,1393
"1393.hunts32",153,TRUE,"hunts32",1,0,2.5,1393
"1394.heinz28",153,FALSE,"heinz28",0,1,4.3000001,1394
"1394.heinz32",153,TRUE,"heinz32",0,0,2.1,1394
"1394.heinz41",153,FALSE,"heinz41",0,0,4.4,1394
"1394.hunts32",153,FALSE,"hunts32",0,0,3.4000002,1394
"1395.heinz28",153,FALSE,"heinz28",0,0,5.2999999,1395
"1395.heinz32",153,FALSE,"heinz32",1,0,3.0999999,1395
"1395.heinz41",153,FALSE,"heinz41",0,0,5.0000001,1395
"1395.hunts32",153,TRUE,"hunts32",0,0,3.7,1395
"1396.heinz28",154,TRUE,"heinz28",0,0,5.2000001,1396
"1396.heinz32",154,FALSE,"heinz32",0,0,3.7,1396
"1396.heinz41",154,FALSE,"heinz41",0,0,4.6,1396
"1396.hunts32",154,FALSE,"hunts32",0,0,3.4000002,1396
"1397.heinz28",154,TRUE,"heinz28",0,0,5.2000001,1397
"1397.heinz32",154,FALSE,"heinz32",0,0,3.7,1397
"1397.heinz41",154,FALSE,"heinz41",0,0,4.6,1397
"1397.hunts32",154,FALSE,"hunts32",0,0,3.7,1397
"1398.heinz28",154,TRUE,"heinz28",1,0,3.9000001,1398
"1398.heinz32",154,FALSE,"heinz32",0,0,3.7,1398
"1398.heinz41",154,FALSE,"heinz41",0,0,4.6,1398
"1398.hunts32",154,FALSE,"hunts32",0,0,3.4000002,1398
"1399.heinz28",154,FALSE,"heinz28",0,0,4.1999999,1399
"1399.heinz32",154,FALSE,"heinz32",0,0,3.0999999,1399
"1399.heinz41",154,TRUE,"heinz41",0,0,5.0000001,1399
"1399.hunts32",154,FALSE,"hunts32",0,0,3.7,1399
"1400.heinz28",154,FALSE,"heinz28",0,0,4.3000001,1400
"1400.heinz32",154,FALSE,"heinz32",0,0,3.2000002,1400
"1400.heinz41",154,TRUE,"heinz41",0,0,5.0000001,1400
"1400.hunts32",154,FALSE,"hunts32",0,0,3.0999999,1400
"1401.heinz28",154,FALSE,"heinz28",0,0,4.3000001,1401
"1401.heinz32",154,FALSE,"heinz32",0,0,3.2000002,1401
"1401.heinz41",154,TRUE,"heinz41",0,0,5.0999999,1401
"1401.hunts32",154,FALSE,"hunts32",0,1,3.0999999,1401
"1402.heinz28",154,FALSE,"heinz28",0,0,4.6999998,1402
"1402.heinz32",154,FALSE,"heinz32",0,0,3.0999999,1402
"1402.heinz41",154,TRUE,"heinz41",0,0,4.6,1402
"1402.hunts32",154,FALSE,"hunts32",0,0,3.0999999,1402
"1403.heinz28",154,FALSE,"heinz28",0,0,4.1000001,1403
"1403.heinz32",154,FALSE,"heinz32",0,0,3.5,1403
"1403.heinz41",154,TRUE,"heinz41",0,0,5.0000001,1403
"1403.hunts32",154,FALSE,"hunts32",0,0,3.3,1403
"1404.heinz28",154,FALSE,"heinz28",0,0,4.3000001,1404
"1404.heinz32",154,FALSE,"heinz32",0,0,3.7999999,1404
"1404.heinz41",154,TRUE,"heinz41",0,0,5.0999999,1404
"1404.hunts32",154,FALSE,"hunts32",0,0,3.7,1404
"1405.heinz28",154,FALSE,"heinz28",0,0,4.6,1405
"1405.heinz32",154,FALSE,"heinz32",0,0,3.7,1405
"1405.heinz41",154,TRUE,"heinz41",0,0,4.1999999,1405
"1405.hunts32",154,FALSE,"hunts32",0,0,2.8999999,1405
"1406.heinz28",155,TRUE,"heinz28",0,0,5.0000001,1406
"1406.heinz32",155,FALSE,"heinz32",0,0,3.4000002,1406
"1406.heinz41",155,FALSE,"heinz41",0,0,4.6,1406
"1406.hunts32",155,FALSE,"hunts32",0,0,3.0999999,1406
"1407.heinz28",155,FALSE,"heinz28",0,0,3.5,1407
"1407.heinz32",155,FALSE,"heinz32",0,0,2.9999999,1407
"1407.heinz41",155,TRUE,"heinz41",1,0,2.9999999,1407
"1407.hunts32",155,FALSE,"hunts32",0,0,2.8000001,1407
"1408.heinz28",155,FALSE,"heinz28",0,0,4.3000001,1408
"1408.heinz32",155,FALSE,"heinz32",0,0,3.4000002,1408
"1408.heinz41",155,TRUE,"heinz41",0,0,4.1999999,1408
"1408.hunts32",155,FALSE,"hunts32",0,0,3.0999999,1408
"1409.heinz28",155,TRUE,"heinz28",0,0,4.3000001,1409
"1409.heinz32",155,FALSE,"heinz32",0,0,3.4000002,1409
"1409.heinz41",155,FALSE,"heinz41",0,0,4.1999999,1409
"1409.hunts32",155,FALSE,"hunts32",0,0,3.0999999,1409
"1410.heinz28",155,TRUE,"heinz28",0,0,4.5000002,1410
"1410.heinz32",155,FALSE,"heinz32",0,0,3.4000002,1410
"1410.heinz41",155,FALSE,"heinz41",0,0,5.0000001,1410
"1410.hunts32",155,FALSE,"hunts32",1,0,2.8000001,1410
"1411.heinz28",155,FALSE,"heinz28",0,0,4.3000001,1411
"1411.heinz32",155,FALSE,"heinz32",0,0,3.7999999,1411
"1411.heinz41",155,TRUE,"heinz41",0,0,5.0999999,1411
"1411.hunts32",155,FALSE,"hunts32",0,0,3.7,1411
"1412.heinz28",155,TRUE,"heinz28",1,1,4.1999999,1412
"1412.heinz32",155,FALSE,"heinz32",0,0,3.7,1412
"1412.heinz41",155,FALSE,"heinz41",0,0,4.1999999,1412
"1412.hunts32",155,FALSE,"hunts32",0,0,3.4000002,1412
"1413.heinz28",155,FALSE,"heinz28",0,0,4.6,1413
"1413.heinz32",155,FALSE,"heinz32",0,0,3.7,1413
"1413.heinz41",155,TRUE,"heinz41",0,0,4.1999999,1413
"1413.hunts32",155,FALSE,"hunts32",0,0,3.4000002,1413
"1414.heinz28",155,TRUE,"heinz28",1,0,4.3000001,1414
"1414.heinz32",155,FALSE,"heinz32",0,0,3.7,1414
"1414.heinz41",155,FALSE,"heinz41",0,0,4.4,1414
"1414.hunts32",155,FALSE,"hunts32",0,0,3.4000002,1414
"1415.heinz28",155,TRUE,"heinz28",0,0,4.3000001,1415
"1415.heinz32",155,FALSE,"heinz32",0,0,3.7,1415
"1415.heinz41",155,FALSE,"heinz41",0,0,4.4,1415
"1415.hunts32",155,FALSE,"hunts32",0,0,3.4000002,1415
"1416.heinz28",155,TRUE,"heinz28",0,0,3.5,1416
"1416.heinz32",155,FALSE,"heinz32",0,0,3.7,1416
"1416.heinz41",155,FALSE,"heinz41",0,0,4.4,1416
"1416.hunts32",155,FALSE,"hunts32",0,0,3.4000002,1416
"1417.heinz28",155,FALSE,"heinz28",0,0,4.3000001,1417
"1417.heinz32",155,FALSE,"heinz32",0,0,3.7,1417
"1417.heinz41",155,TRUE,"heinz41",0,0,4.4,1417
"1417.hunts32",155,FALSE,"hunts32",0,0,3.4000002,1417
"1418.heinz28",156,TRUE,"heinz28",0,0,4.1000001,1418
"1418.heinz32",156,FALSE,"heinz32",0,0,2.9999999,1418
"1418.heinz41",156,FALSE,"heinz41",0,0,4.6,1418
"1418.hunts32",156,FALSE,"hunts32",0,0,2.9999999,1418
"1419.heinz28",156,TRUE,"heinz28",0,0,3.5,1419
"1419.heinz32",156,FALSE,"heinz32",0,0,2.9999999,1419
"1419.heinz41",156,FALSE,"heinz41",0,0,5.0000001,1419
"1419.hunts32",156,FALSE,"hunts32",0,0,2.9999999,1419
"1420.heinz28",156,TRUE,"heinz28",0,0,4.1000001,1420
"1420.heinz32",156,FALSE,"heinz32",0,0,2.9999999,1420
"1420.heinz41",156,FALSE,"heinz41",0,0,4.8999999,1420
"1420.hunts32",156,FALSE,"hunts32",0,0,3.5,1420
"1421.heinz28",156,FALSE,"heinz28",0,0,4.3000001,1421
"1421.heinz32",156,FALSE,"heinz32",0,0,3.4000002,1421
"1421.heinz41",156,TRUE,"heinz41",0,0,2.9999999,1421
"1421.hunts32",156,FALSE,"hunts32",0,0,3.0999999,1421
"1422.heinz28",156,FALSE,"heinz28",0,0,4.1999999,1422
"1422.heinz32",156,FALSE,"heinz32",0,0,3.0999999,1422
"1422.heinz41",156,TRUE,"heinz41",0,0,5.0999999,1422
"1422.hunts32",156,FALSE,"hunts32",0,0,3.7,1422
"1423.heinz28",157,FALSE,"heinz28",0,0,4.5000002,1423
"1423.heinz32",157,TRUE,"heinz32",0,0,3.0999999,1423
"1423.heinz41",157,FALSE,"heinz41",0,0,4.6,1423
"1423.hunts32",157,FALSE,"hunts32",1,1,3.5999998,1423
"1424.heinz28",157,TRUE,"heinz28",0,1,4.6,1424
"1424.heinz32",157,FALSE,"heinz32",0,0,2.9999999,1424
"1424.heinz41",157,FALSE,"heinz41",0,0,4.6,1424
"1424.hunts32",157,FALSE,"hunts32",0,0,4.8,1424
"1425.heinz28",157,FALSE,"heinz28",0,0,3.5,1425
"1425.heinz32",157,TRUE,"heinz32",0,0,2.9999999,1425
"1425.heinz41",157,FALSE,"heinz41",0,1,3.2000002,1425
"1425.hunts32",157,FALSE,"hunts32",0,0,2.8000001,1425
"1426.heinz28",157,FALSE,"heinz28",0,0,5.0000001,1426
"1426.heinz32",157,TRUE,"heinz32",0,0,3.2000002,1426
"1426.heinz41",157,FALSE,"heinz41",0,0,4.8,1426
"1426.hunts32",157,FALSE,"hunts32",0,0,4.1000001,1426
"1427.heinz28",157,FALSE,"heinz28",0,0,4.4,1427
"1427.heinz32",157,TRUE,"heinz32",0,0,3.2000002,1427
"1427.heinz41",157,FALSE,"heinz41",0,1,4.6,1427
"1427.hunts32",157,FALSE,"hunts32",0,0,4.1000001,1427
"1428.heinz28",157,FALSE,"heinz28",0,0,3.9000001,1428
"1428.heinz32",157,FALSE,"heinz32",0,0,3.7,1428
"1428.heinz41",157,FALSE,"heinz41",0,0,4.1999999,1428
"1428.hunts32",157,TRUE,"hunts32",1,0,2.8000001,1428
"1429.heinz28",158,TRUE,"heinz28",0,0,5.0000001,1429
"1429.heinz32",158,FALSE,"heinz32",0,0,3.7,1429
"1429.heinz41",158,FALSE,"heinz41",0,0,4.6,1429
"1429.hunts32",158,FALSE,"hunts32",0,0,4.1000001,1429
"1430.heinz28",158,FALSE,"heinz28",0,0,3.5,1430
"1430.heinz32",158,FALSE,"heinz32",0,0,2.9999999,1430
"1430.heinz41",158,TRUE,"heinz41",0,1,3.2000002,1430
"1430.hunts32",158,FALSE,"hunts32",0,0,2.8000001,1430
"1431.heinz28",158,FALSE,"heinz28",0,0,4.3000001,1431
"1431.heinz32",158,TRUE,"heinz32",0,1,3.4000002,1431
"1431.heinz41",158,FALSE,"heinz41",0,0,3.7999999,1431
"1431.hunts32",158,FALSE,"hunts32",0,0,3.0999999,1431
"1432.heinz28",158,TRUE,"heinz28",1,1,4.1999999,1432
"1432.heinz32",158,FALSE,"heinz32",0,0,3.7,1432
"1432.heinz41",158,FALSE,"heinz41",0,0,4.1999999,1432
"1432.hunts32",158,FALSE,"hunts32",0,0,3.4000002,1432
"1433.heinz28",158,TRUE,"heinz28",0,0,4.3000001,1433
"1433.heinz32",158,FALSE,"heinz32",0,0,3.7,1433
"1433.heinz41",158,FALSE,"heinz41",0,0,4.4,1433
"1433.hunts32",158,FALSE,"hunts32",0,0,3.4000002,1433
"1434.heinz28",158,TRUE,"heinz28",0,0,3.7999999,1434
"1434.heinz32",158,FALSE,"heinz32",0,0,3.7,1434
"1434.heinz41",158,FALSE,"heinz41",0,0,4.4,1434
"1434.hunts32",158,FALSE,"hunts32",0,0,3.4000002,1434
"1435.heinz28",159,FALSE,"heinz28",0,0,5.2000001,1435
"1435.heinz32",159,TRUE,"heinz32",0,0,2.8000001,1435
"1435.heinz41",159,FALSE,"heinz41",0,0,4.6,1435
"1435.hunts32",159,FALSE,"hunts32",0,0,3.5999998,1435
"1436.heinz28",159,FALSE,"heinz28",0,0,3.9999999,1436
"1436.heinz32",159,TRUE,"heinz32",1,0,3.0999999,1436
"1436.heinz41",159,FALSE,"heinz41",0,0,5.0000001,1436
"1436.hunts32",159,FALSE,"hunts32",0,0,3.4000002,1436
"1437.heinz28",159,FALSE,"heinz28",0,0,4.6999998,1437
"1437.heinz32",159,FALSE,"heinz32",0,0,3.0999999,1437
"1437.heinz41",159,TRUE,"heinz41",0,0,4.1999999,1437
"1437.hunts32",159,FALSE,"hunts32",0,0,3.4000002,1437
"1438.heinz28",159,FALSE,"heinz28",0,0,4.6999998,1438
"1438.heinz32",159,TRUE,"heinz32",0,0,2.5,1438
"1438.heinz41",159,FALSE,"heinz41",0,0,5.0000001,1438
"1438.hunts32",159,FALSE,"hunts32",0,0,3.0999999,1438
"1439.heinz28",159,TRUE,"heinz28",1,0,3.9000001,1439
"1439.heinz32",159,FALSE,"heinz32",0,0,3.4000002,1439
"1439.heinz41",159,FALSE,"heinz41",0,0,5.0000001,1439
"1439.hunts32",159,FALSE,"hunts32",0,0,3.0999999,1439
"1440.heinz28",159,FALSE,"heinz28",0,0,4.6,1440
"1440.heinz32",159,TRUE,"heinz32",1,1,3.0999999,1440
"1440.heinz41",159,FALSE,"heinz41",0,0,5.0000001,1440
"1440.hunts32",159,FALSE,"hunts32",0,0,3.0999999,1440
"1441.heinz28",159,FALSE,"heinz28",0,0,5.0000001,1441
"1441.heinz32",159,FALSE,"heinz32",0,0,3.4000002,1441
"1441.heinz41",159,FALSE,"heinz41",0,0,5.0000001,1441
"1441.hunts32",159,TRUE,"hunts32",1,0,2.8000001,1441
"1442.heinz28",159,FALSE,"heinz28",0,0,5.0000001,1442
"1442.heinz32",159,FALSE,"heinz32",0,0,3.5999998,1442
"1442.heinz41",159,FALSE,"heinz41",0,0,5.0000001,1442
"1442.hunts32",159,TRUE,"hunts32",1,0,2.5,1442
"1443.heinz28",159,TRUE,"heinz28",1,1,3.9000001,1443
"1443.heinz32",159,FALSE,"heinz32",0,0,3.7,1443
"1443.heinz41",159,FALSE,"heinz41",0,0,5.0000001,1443
"1443.hunts32",159,FALSE,"hunts32",0,0,2.8000001,1443
"1444.heinz28",159,TRUE,"heinz28",1,0,3.9000001,1444
"1444.heinz32",159,FALSE,"heinz32",0,0,3.7,1444
"1444.heinz41",159,FALSE,"heinz41",0,0,5.0000001,1444
"1444.hunts32",159,FALSE,"hunts32",0,0,3.7,1444
"1445.heinz28",159,TRUE,"heinz28",1,0,3.5999998,1445
"1445.heinz32",159,FALSE,"heinz32",0,0,3.7,1445
"1445.heinz41",159,FALSE,"heinz41",0,0,5.2000001,1445
"1445.hunts32",159,FALSE,"hunts32",0,0,3.7,1445
"1446.heinz28",160,FALSE,"heinz28",0,0,4.6,1446
"1446.heinz32",160,TRUE,"heinz32",0,0,3.3,1446
"1446.heinz41",160,FALSE,"heinz41",0,0,4.6,1446
"1446.hunts32",160,FALSE,"hunts32",0,0,4.6,1446
"1447.heinz28",160,FALSE,"heinz28",0,0,4.6,1447
"1447.heinz32",160,TRUE,"heinz32",0,0,3.3,1447
"1447.heinz41",160,FALSE,"heinz41",0,0,4.6,1447
"1447.hunts32",160,FALSE,"hunts32",0,0,4.8,1447
"1448.heinz28",160,FALSE,"heinz28",0,0,4.6,1448
"1448.heinz32",160,TRUE,"heinz32",1,0,3.3,1448
"1448.heinz41",160,FALSE,"heinz41",0,0,4.6,1448
"1448.hunts32",160,FALSE,"hunts32",0,0,4.8,1448
"1449.heinz28",160,FALSE,"heinz28",0,0,4.6,1449
"1449.heinz32",160,TRUE,"heinz32",0,0,3.3,1449
"1449.heinz41",160,FALSE,"heinz41",0,0,4.6,1449
"1449.hunts32",160,FALSE,"hunts32",0,0,4.8,1449
"1450.heinz28",160,FALSE,"heinz28",0,0,4.6999998,1450
"1450.heinz32",160,TRUE,"heinz32",0,1,2.4,1450
"1450.heinz41",160,FALSE,"heinz41",0,0,4.6,1450
"1450.hunts32",160,FALSE,"hunts32",0,0,4.8999999,1450
"1451.heinz28",160,FALSE,"heinz28",0,0,4.4,1451
"1451.heinz32",160,TRUE,"heinz32",1,0,2.9999999,1451
"1451.heinz41",160,FALSE,"heinz41",0,0,4.6,1451
"1451.hunts32",160,FALSE,"hunts32",0,0,4.6999998,1451
"1452.heinz28",160,FALSE,"heinz28",0,0,4.6,1452
"1452.heinz32",160,TRUE,"heinz32",0,1,2.9999999,1452
"1452.heinz41",160,FALSE,"heinz41",0,0,4.6,1452
"1452.hunts32",160,FALSE,"hunts32",0,0,4.8,1452
"1453.heinz28",160,FALSE,"heinz28",0,1,4.6,1453
"1453.heinz32",160,TRUE,"heinz32",0,1,2.9999999,1453
"1453.heinz41",160,FALSE,"heinz41",0,0,4.6,1453
"1453.hunts32",160,FALSE,"hunts32",0,0,4.8,1453
"1454.heinz28",160,TRUE,"heinz28",0,1,4.6,1454
"1454.heinz32",160,FALSE,"heinz32",0,0,2.9999999,1454
"1454.heinz41",160,FALSE,"heinz41",0,0,4.6,1454
"1454.hunts32",160,FALSE,"hunts32",0,0,4.8,1454
"1455.heinz28",160,FALSE,"heinz28",0,0,4.6,1455
"1455.heinz32",160,TRUE,"heinz32",0,0,2.9999999,1455
"1455.heinz41",160,FALSE,"heinz41",0,0,4.4,1455
"1455.hunts32",160,FALSE,"hunts32",0,0,4.8,1455
"1456.heinz28",160,FALSE,"heinz28",0,0,4.6,1456
"1456.heinz32",160,TRUE,"heinz32",1,1,2.7000001,1456
"1456.heinz41",160,FALSE,"heinz41",0,0,4.4,1456
"1456.hunts32",160,FALSE,"hunts32",0,0,4.8999999,1456
"1457.heinz28",160,FALSE,"heinz28",0,0,4.8,1457
"1457.heinz32",160,TRUE,"heinz32",0,0,2.9999999,1457
"1457.heinz41",160,FALSE,"heinz41",0,0,7,1457
"1457.hunts32",160,FALSE,"hunts32",0,0,6.3000001,1457
